index,1,2,3,4,5,6,7,8,9,10,11,12
-4J4xkfN5cI.002.npy,0.0795892,0.12177,0.127077,1.15647,1.11743,1.1675799999999998,1.27783,0.960872,0.9678889999999999,1.05413,1.09138,0.849144
lNG_XdqMf0g.004.npy,0.321737,-8.79806e-05,0.11686500000000001,1.11085,1.1405399999999999,1.11905,1.1024,1.23443,1.2595100000000001,1.10764,1.1926700000000001,1.07049
1q-N_zbsAg0.005.npy,0.0992705,0.061405799999999996,0.0291678,1.11566,1.12754,1.1114,1.1945,0.992397,0.9883059999999999,0.981404,0.6938949999999999,0.947484
kAjvzIWWrWA.000.npy,0.165739,-0.054349400000000006,0.0420858,1.0739,1.27942,1.06018,1.1025399999999999,0.97665,0.973197,1.01394,0.900623,0.8078569999999999
Prb5j6jLKBs.005.npy,0.11693900000000002,0.0134094,0.0940183,1.14791,1.2191299999999998,1.12463,1.21,1.2214399999999999,1.19666,1.01599,0.9594600000000001,0.909891
OLFhKCgexRU.005.npy,0.107994,0.117754,0.0273092,1.15869,1.27791,1.1541,1.35084,0.9388489999999999,0.933552,1.03243,1.0489600000000001,1.06934
kAjvzIWWrWA.004.npy,0.135986,-0.106202,0.0620964,1.0918700000000001,1.39445,1.0841,1.07564,0.8442049999999999,0.843966,1.0420399999999999,1.16988,0.964384
GO6s-qDADuU.001.npy,0.00244039,0.0654504,0.119965,1.04705,1.18506,1.02346,1.1513,0.661473,0.644509,0.943074,0.959743,1.19315
omeHsKF7InA.003.npy,0.37235999999999997,0.026113900000000002,0.121778,1.2007299999999999,1.31184,1.2052,1.18926,1.07073,1.09172,0.937019,0.503174,0.477217
IQNNEfYYYiw.001.npy,-0.00537228,-0.0974357,0.0324961,1.13075,1.24078,1.10166,1.3013299999999999,0.898581,0.8895139999999999,1.00768,1.05431,1.1711799999999999
-N6QKrbnaDs.001.npy,-0.13159300000000002,-0.023796200000000003,0.12473699999999999,0.847743,0.921989,0.8727879999999999,1.0475299999999999,0.914193,0.910441,0.772698,0.546551,1.08741
gOS-CneQsxI.001.npy,-0.0764383,0.0867222,-0.017326400000000002,0.8582069999999999,1.1260700000000001,0.8353870000000001,0.965252,0.707203,0.702531,0.774879,0.583609,1.16319
omeHsKF7InA.004.npy,0.370476,0.026347100000000002,0.12010699999999999,1.19803,1.3066,1.2032100000000001,1.18842,1.06639,1.08736,0.939377,0.50716,0.474076
1uC-2TZqplE.003.npy,0.172558,-0.1757,0.138413,0.9787370000000001,1.0405,0.9712870000000001,0.974419,0.9061969999999999,0.913012,0.7928569999999999,0.46161,0.9491299999999999
Ah5PEPT4xbo.000.npy,-0.00334746,0.0764836,-0.042236300000000004,1.26716,1.3921299999999999,1.25472,1.4028100000000001,0.8936639999999999,0.8865700000000001,1.04769,0.959248,0.973058
GQczMGrVgbc.004.npy,0.22198099999999998,-0.0489457,0.066339,1.00261,0.99771,1.01084,0.974736,1.01588,1.02099,1.05671,1.1237700000000002,0.793587
OMHlfDF99Mw.001.npy,0.1848445,0.06370055,0.07549695000000001,0.909985,0.7671075,0.9069670000000001,0.9332690000000001,0.9874455,0.959864,0.9155260000000001,0.700535,0.841556
iqs7mZbg5UI.000.npy,0.11556099999999998,0.000487411,0.0162251,1.0586799999999998,1.18655,1.05571,1.14542,1.02017,1.01601,1.07989,1.18224,1.15226
R42dmIPCXwo.000.npy,0.19672,-0.191721,0.20626799999999998,1.0465,1.16962,1.0561399999999999,0.931945,1.12465,1.10266,0.938651,0.612966,0.490275
XJj34u5IzU0.005.npy,0.167905,0.0498286,0.191469,1.19741,1.31364,1.1904700000000001,1.3662,1.16095,1.15941,0.971223,0.7658189999999999,0.889157
Ahiq4zhmYco.004.npy,-0.0126896,-0.0260464,0.0277157,0.986187,1.15973,0.989924,1.02434,0.907423,0.9056270000000001,1.06844,1.07513,0.8996139999999999
-N6QKrbnaDs.004.npy,-0.12324,-0.0955985,0.064421,0.937766,0.9372280000000001,0.9489110000000001,1.1171,0.9216139999999999,0.914573,0.806693,0.535188,0.8917209999999999
VvVigAr4hZc.000.npy,0.06251609999999999,-0.027282599999999997,0.0823218,0.9623799999999999,1.05986,0.9477549999999999,1.02635,0.801619,0.807092,0.8609899999999999,0.6836399999999999,1.19373
xmaC2XOhPaE.000.npy,-0.07395360000000001,-0.10650599999999999,0.18728,1.17362,1.2741200000000001,1.1895,1.23593,1.24061,1.24566,1.09459,1.22898,0.859569
7PYAn9njCHI.000.npy,-0.015698300000000002,0.000528524,0.10116900000000001,1.00966,1.1391200000000001,1.02813,1.14495,0.742158,0.755785,1.0170000000000001,0.9260120000000001,0.945823
aIh8DTa3RVg.004.npy,0.12231900000000001,-0.00441135,0.08829110000000001,0.974709,1.00091,0.9706229999999999,0.8952899999999999,1.09181,1.0885200000000002,0.9469629999999999,0.7075600000000001,0.702226
LRczShwIVbM.003.npy,0.0123332,0.0160456,0.0345486,1.12906,1.26387,1.1142299999999998,1.22811,1.08619,1.07082,1.22223,1.65683,1.00728
Vwdi8vyTAUg.001.npy,0.156539,-0.013859999999999999,0.0669778,1.1248,1.1096700000000002,1.10933,1.1045399999999999,1.03726,1.01926,1.05124,1.1577600000000001,0.809666
GquB5W7bzFo.004.npy,0.347994,0.0186179,-0.00150387,1.05146,1.0653,1.0782,1.11628,1.23209,1.2411,0.809995,0.495183,1.12679
xmaC2XOhPaE.002.npy,0.141683,-0.135027,0.054606100000000005,1.1213899999999999,1.1888100000000001,1.12125,1.055,1.53895,1.52204,1.1867,1.4262299999999999,0.970491
7PYAn9njCHI.005.npy,0.0104631,0.00646022,0.101338,0.999049,1.08586,1.01556,1.09755,0.818607,0.833384,1.00895,0.869813,0.907027
z0v9LukQRHU.003.npy,0.499209,-0.059665699999999995,-0.00478693,1.09758,1.03669,1.08907,1.0773,0.990894,1.00663,1.09447,1.08618,0.896076
1XqMZQu_pP4.004.npy,0.124661,-0.00851209,-0.0237247,1.11874,1.1790100000000001,1.1187,1.15673,0.8114359999999999,0.809148,1.32234,2.04973,1.29623
fG-hvGTHoec.001.npy,0.079033,0.167923,0.047271499999999994,1.0971799999999998,1.07837,1.06479,1.09151,1.08475,1.0762,1.02662,0.9757549999999999,1.0195100000000001
n877YOU6Qy0.000.npy,0.111595,0.10668599999999999,0.05997090000000001,1.16156,1.2952,1.1659899999999999,1.42979,1.0270000000000001,1.02625,0.883418,0.584018,0.724672
isaP2l3rlBQ.002.npy,0.0915078,-0.0428172,-0.05675790000000001,1.1247,1.13089,1.14085,1.17961,1.17076,1.17106,1.04992,1.0732,1.01415
xmaC2XOhPaE.004.npy,0.111301,-0.10653199999999999,0.131217,1.19505,1.29131,1.2002899999999999,1.23997,0.9878899999999999,1.0048700000000002,1.1956,1.59344,0.939852
R6NTuhZtOks.004.npy,0.192949,-0.061188400000000004,0.208853,0.9983719999999999,1.07412,0.976518,0.995978,1.12228,1.11371,0.9794290000000001,0.9640790000000001,0.927016
ai-RZb0ZpKI.000.npy,0.228515,-0.07441519999999999,0.0695474,1.01044,1.01084,1.02459,1.0597299999999998,1.01928,1.01586,0.9192239999999999,0.7306819999999999,0.6813670000000001
1yIGI42lzak.000.npy,0.1632035,-0.09933534999999999,0.104743,1.12947,1.2231,1.1619000000000002,1.069845,1.34042,1.36091,1.01975,0.8763185,0.6374420000000001
OmXuhT4yJpo.001.npy,0.08216339999999998,0.07432280000000001,0.0024763000000000003,1.07871,1.15087,1.05606,1.20341,0.9672459999999999,0.9551219999999999,1.1699899999999999,1.743,1.26539
z1q3ktuRdII.004.npy,0.109739,0.037403,0.0661789,1.04764,1.14564,1.04026,1.1205399999999999,1.11208,1.11456,0.902702,0.823757,0.805419
7qGYGbIg45c.001.npy,-0.00563806,0.025009299999999998,0.10479000000000001,1.0671,1.19648,1.07966,1.24909,0.989129,0.9920680000000001,0.8692629999999999,0.586689,0.8835729999999999
VXcccqr-IAU.000.npy,0.266352,-0.00756974,0.0651333,1.09645,1.07477,1.09724,1.05738,0.9913379999999999,0.991135,0.943126,0.628009,0.7919970000000001
DctPau1p7JM.000.npy,0.08659580000000001,-0.0394907,0.0652356,1.02758,1.0432700000000001,1.01357,0.964925,1.02242,1.01265,0.901734,0.621816,0.9014559999999999
fG-hvGTHoec.003.npy,0.107206,0.19026600000000002,0.0217197,1.09389,1.11006,1.0681,1.1051600000000001,1.04495,1.0349700000000002,1.0000799999999999,0.895018,0.963313
R8Gpa-rRywc.000.npy,0.198954,0.022184400000000003,0.017841,0.786369,0.317632,0.772509,0.27069299999999996,1.02932,0.9838530000000001,0.964838,0.792288,0.937894
xmD4FKMq2rk.002.npy,0.102001,0.0274362,0.0726085,0.975498,1.0886200000000001,0.965935,1.05598,0.756861,0.749617,0.9441219999999999,0.7788689999999999,1.0677299999999998
VxtZDXM0cuQ.000.npy,0.129499,-0.0466534,0.314259,1.05789,1.18336,1.0606200000000001,1.09056,1.01294,1.02911,0.997174,0.909817,0.75818
ai-RZb0ZpKI.001.npy,0.25656,0.05481369999999999,-0.0162991,1.00749,0.9933139999999999,1.00664,1.00604,1.00641,0.9969459999999999,0.9542639999999999,0.809596,0.701762
OmXuhT4yJpo.004.npy,0.12548199999999998,0.034520499999999996,-0.036403,1.11604,1.2908,1.12265,1.2826799999999998,0.9339200000000001,0.925309,1.07637,1.35645,1.1134600000000001
Z3E1jkaNRKs.002.npy,0.298191,-0.019192700000000004,0.0161864,1.0378399999999999,0.912919,1.0431,0.876825,1.07968,1.0744799999999999,0.9386540000000001,0.5914159999999999,0.660492
uf_sIIw4zxY.000.npy,0.15831900000000002,0.187566,-0.056449900000000004,1.03105,1.0842200000000002,1.01922,1.08094,0.9189139999999999,0.9157219999999999,0.8485159999999999,0.5406989999999999,0.806369
DcVwxxbKGF4.000.npy,-0.0281801,0.0414665,0.0945264,1.00512,1.17314,1.02642,1.1468,0.710138,0.717924,0.988934,1.1013600000000001,1.04166
FGkS4vJYOpM.001.npy,0.017771099999999998,0.114472,-0.00396276,1.0816700000000001,1.13475,1.0721,1.26968,1.37624,1.35889,0.93043,0.774381,0.967809
Gtq5nfRlRx8.002.npy,0.19645,-0.0662714,-0.0646819,1.19166,1.6046,1.23875,1.39872,0.883383,0.906112,1.0143799999999998,0.85577,0.723425
xmD4FKMq2rk.004.npy,0.0803817,0.0465054,0.07345089999999999,0.957307,1.05585,0.9467620000000001,1.02975,0.777392,0.771682,0.9706110000000001,0.835607,1.0535
7qGYGbIg45c.003.npy,-0.0697812,0.03370580000000001,0.0926155,1.06408,1.20163,1.07679,1.25437,1.01119,1.0176,0.8676799999999999,0.588266,0.8825430000000001
ai-RZb0ZpKI.005.npy,0.260854,0.0642107,0.032115,1.06485,1.03053,1.0755700000000001,1.0885200000000002,1.1870100000000001,1.18401,0.9222950000000001,0.6651600000000001,0.636754
4lj66h4CXI8.000.npy,0.0318272,-0.0119722,0.11002,1.1766299999999998,1.3347799999999999,1.17703,1.2213399999999999,0.959275,0.963051,1.0972,1.21539,0.881666
sntohi33U5s.002.npy,0.19855,0.0645044,0.162544,1.17666,1.1299700000000001,1.17191,1.11025,1.42035,1.41354,0.945738,0.738064,0.613323
z54OqeICELg.002.npy,0.120249,0.0114059,0.0452233,1.09999,1.20331,1.07487,1.14468,1.07701,1.07247,1.12764,1.32221,0.9624950000000001
isaP2l3rlBQ.004.npy,0.027666500000000004,-0.0280553,-0.11484100000000001,0.9808049999999999,1.04361,0.992292,1.06371,1.04643,1.0391700000000001,0.989433,0.8470110000000001,1.07255
fhUGU2uiS1U.002.npy,0.0149451,-0.0811262,0.22441599999999998,1.13785,1.3247799999999998,1.13332,1.09305,0.9483520000000001,0.9285479999999999,1.26673,1.9515099999999999,1.07013
7QpoDA8t6yQ.004.npy,0.158594,0.023296599999999997,0.278896,0.9057950000000001,0.8886209999999999,0.9050290000000001,0.804714,0.870511,0.860318,0.85383,0.522263,0.843298
sntohi33U5s.003.npy,0.218898,0.0928599,0.12648399999999999,1.1611200000000002,1.05616,1.15447,1.05936,1.53492,1.5429,0.9064690000000001,0.617004,0.540721
AjCI_w9Szks.004.npy,0.130923,0.0826972,0.09224489999999999,1.18173,1.2461200000000001,1.18118,1.2517399999999999,1.37721,1.38181,1.11135,1.10191,0.699878
UhNyHUwo1SY.004.npy,0.0951718,0.00348957,0.072422,0.958784,1.0250299999999999,0.953009,0.918054,0.9388719999999999,0.9493530000000001,0.882434,0.629157,0.705653
Z5S5uGXkNuc.005.npy,0.095816,0.0511164,-0.06173680000000001,1.11921,1.14362,1.10594,1.2204899999999999,0.8512860000000001,0.8494649999999999,0.810221,0.72129,0.871199
fiEEjrKhlNU.000.npy,0.0598389,0.0321554,0.10318900000000002,1.16382,1.21814,1.16832,1.1523299999999999,1.02339,1.02073,0.909401,0.568313,0.756879
Gvdh94z-SoM.000.npy,0.0725288,-0.11792899999999999,0.0742806,1.0119,1.30835,1.04162,1.11988,0.538295,0.55366,0.612215,0.660602,1.16569
isqmQc9AfBc.002.npy,-0.00908762,-0.13983399999999999,0.000221988,1.2511,1.2879399999999999,1.2723200000000001,1.266,0.934793,0.9368139999999999,0.843865,0.495605,1.20361
uHrP02iwW1o.003.npy,0.284478,-0.0388398,0.050897500000000005,1.03826,1.17572,1.02159,1.1165,0.846757,0.838809,1.04796,1.21126,0.859403
oontew1LiUU.000.npy,0.11464300000000001,-0.000863032,0.0627461,1.1194899999999999,1.37437,1.08938,1.16591,1.02126,1.03604,0.9089870000000001,0.546036,0.624479
r9TaaVTo8Y8.005.npy,-0.128645,-0.0296173,0.117931,1.02211,1.22451,1.01492,1.2102899999999999,0.916851,0.910489,1.15907,1.50189,1.05498
fiEEjrKhlNU.003.npy,0.0550148,0.0249391,0.0672085,1.18926,1.25047,1.1914200000000001,1.18906,1.02987,1.03672,0.9264450000000001,0.656795,0.8228139999999999
Vyktsh14Kww.001.npy,-0.0484166,0.0429355,0.0640381,0.901301,0.864699,0.9034719999999999,0.907435,0.964664,0.9645379999999999,0.8457819999999999,0.680417,1.20926
Gvdh94z-SoM.001.npy,0.34565799999999997,-0.101062,0.16509400000000002,1.23769,1.37457,1.2628700000000002,1.4147,0.848427,0.8627540000000001,0.874449,0.42200000000000004,0.466975
oontew1LiUU.002.npy,0.0660282,0.0254499,-0.0375939,1.09691,1.31854,1.08646,1.17154,1.13439,1.14467,0.9245690000000001,0.5743050000000001,0.616509
UHXueLgWoOw.002.npy,-0.355598,-0.117406,0.0326545,1.00092,1.07561,0.9619639999999999,1.2662799999999999,0.80897,0.773809,0.822183,0.541982,0.8759030000000001
SPD5fXHVyIk.001.npy,0.341235,-0.157356,0.14340999999999998,1.1718,1.3974,1.1502,1.11039,0.9254459999999999,0.891533,0.921855,0.5920529999999999,0.6529189999999999
Ra7BFLFFDv8.001.npy,0.12315699999999999,0.0968049,0.010437799999999999,1.2155,1.37608,1.2129299999999998,1.3772799999999998,0.983031,0.978975,0.943991,0.712779,0.76555
Gvdh94z-SoM.003.npy,0.15278,-0.0113442,0.14363499999999998,1.13324,1.28147,1.14209,1.31039,0.929696,0.930951,0.877584,0.489489,0.579029
KHQJhOzdrYo.001.npy,0.203834,-0.0910459,0.124178,1.06113,1.1391,1.0557,0.992065,1.04168,1.02874,0.8843409999999999,0.557471,0.818224
XnSbc0tEzQ0.005.npy,0.0851857,-0.0116553,0.128994,1.13456,1.22396,1.12206,1.22837,1.0493,1.04145,0.954774,0.76076,0.8345
nB-fPmvZg3U.003.npy,0.121147,-0.0328465,0.120618,0.96125,1.05824,0.9590690000000001,0.9398219999999999,0.7848970000000001,0.794248,1.01615,0.882129,0.799913
De4i7-FX9Og.002.npy,0.0552798,0.0792528,0.0738086,1.13294,1.25304,1.1377700000000002,1.28116,0.918528,0.918105,1.01926,1.0892700000000002,1.06379
uifW-cV-iQo.000.npy,0.30948200000000003,0.025196400000000004,0.035842900000000004,1.10212,1.2004299999999999,1.10951,1.1397,0.995557,0.957706,0.946298,0.726436,0.9085489999999999
ItkIHtgVhIk.002.npy,0.047631900000000005,0.039360200000000005,0.02531,1.0988350000000002,1.14676,1.093915,1.1122100000000001,0.9119665,0.9066514999999999,1.0316049999999999,0.8542815,0.977042
oontew1LiUU.003.npy,0.276358,0.0713318,0.06233060000000001,1.19145,1.2717,1.1617899999999999,1.29016,0.929356,0.939105,0.869149,0.5021760000000001,0.567226
RbX4q4KceVk.001.npy,4.2759499999999996e-05,0.0005433715000000001,0.003323525,1.1881849999999998,1.32144,1.20972,1.27671,1.04569,1.05863,0.9776355000000001,0.771901,0.8102955000000001
XNWN7ScxVIA.004.npy,0.0224013,-0.00655533,0.08286139999999999,1.00918,1.13162,0.997949,1.06356,1.0761100000000001,1.0742399999999999,1.04351,1.15047,1.07455
Gvdh94z-SoM.005.npy,0.339638,-0.0768554,0.157858,1.2319799999999999,1.3392899999999999,1.25537,1.3788200000000002,0.8766430000000001,0.8813489999999999,0.874556,0.44795799999999997,0.55637
VZ6jhnbk-5g.005.npy,0.0834573,0.025397,0.16858199999999998,0.95716,0.988978,0.9548049999999999,0.956094,0.71972,0.711669,1.12416,1.60451,1.20452
KIJ9IYETe38.004.npy,-0.023745500000000003,0.0204683,0.130553,1.05805,1.0842200000000002,1.05735,1.1995200000000001,1.2511700000000001,1.25222,1.17188,1.47607,1.24405
UipoC_HLOP0.002.npy,0.21233200000000002,0.0888769,-0.0433469,1.3869200000000002,1.45186,1.3900700000000001,1.42216,1.06013,1.06792,0.6900649999999999,0.459567,1.22128
ItkIHtgVhIk.003.npy,-0.04456790000000001,0.0877768,0.0716937,1.222445,1.383425,1.213085,1.303005,1.0557850000000002,1.0425799999999998,0.9122975,0.6702585000000001,1.093055
rCxlfusNJlY.003.npy,0.008256705,-0.0561078,0.00483792,0.9228035,1.061165,0.9138165,0.844141,0.9538880000000001,0.927821,0.735861,0.4106995,0.5222424999999999
XNWN7ScxVIA.005.npy,0.045324,-0.0127291,0.0835944,0.9912,1.07968,0.983706,1.01324,1.0113299999999998,1.01121,0.991399,1.10998,1.17577
aJjAtOC8AQU.000.npy,0.16991199999999998,0.028464,0.0987279,1.03801,1.0518299999999998,1.03267,1.0967799999999999,0.979901,0.99034,0.975975,1.00047,1.15868
ZaihsIQZCx8.004.npy,0.28309,-0.0122379,0.0278156,1.13735,1.0929,1.1629,1.13887,1.11551,1.12561,0.8993969999999999,0.638297,0.776042
DegRGUG4Wi0.004.npy,0.4138575,0.0714998,0.09409865,1.25294,1.334145,1.22116,1.338905,0.7795730000000001,0.763517,0.7311675,0.592519,0.9057565
vZPLbzF0aSg.002.npy,0.227075,0.0681827,-0.013552600000000001,1.11037,1.11045,1.10894,1.23082,1.1616,1.14073,0.8630129999999999,0.5476800000000001,0.845617
K-iwJMxjyx4.002.npy,0.038817199999999996,-0.14557,0.0842038,0.9590129999999999,1.01278,0.946108,0.8867,0.788189,0.809474,0.870373,0.7129880000000001,0.8081520000000001
ujC_Fik6sBE.000.npy,0.0636845,0.0471653,0.0852551,1.13134,1.22662,1.13412,1.2552,1.29982,1.30894,0.97872,0.841317,0.897338
DegRGUG4Wi0.005.npy,-0.07112085,0.07191935,0.07585354999999999,1.3477649999999999,1.9997500000000001,1.362145,1.99632,0.48001649999999996,0.474271,0.8390595000000001,0.579648,1.179915
sPMNhG1Sehc.000.npy,0.0725053,-0.018646799999999998,0.131241,1.0944200000000002,1.19602,1.1091799999999998,1.10016,1.3274,1.3300299999999998,1.17293,1.54296,0.9736950000000001
7u0o63Z7q9E.002.npy,0.0349846,0.061480099999999996,-0.043828399999999997,1.2448299999999999,1.44193,1.24879,1.51834,1.03271,1.0181,0.9076649999999999,0.75093,0.8815280000000001
REAxeTWo1QM.001.npy,-0.0424777,0.11773900000000001,0.108326,0.899474,0.9159299999999999,0.9213120000000001,0.974886,0.697955,0.697431,0.76817,0.487045,0.798867
itQ2wSlXqCw.003.npy,0.20496199999999998,0.057559000000000006,0.141821,1.08366,1.0523,1.0663,1.10735,1.04569,1.0315,0.819558,0.544208,0.846324
XOioICna1hc.002.npy,-0.064006,0.052989499999999995,0.0668839,1.2381,1.38676,1.2111,1.4128399999999999,1.08549,1.07641,0.952942,0.689916,1.06946
Pr-RpZ4gYCM.003.npy,0.23750300000000002,0.12774000000000002,0.0398772,1.03111,1.23317,1.02341,1.10374,0.758662,0.75236,1.04388,1.0505,0.8509540000000001
gX20EUUZc9M.003.npy,0.08352739999999999,-0.030951299999999998,0.08716030000000001,1.0827200000000001,1.17692,1.0942100000000001,1.05386,1.15802,1.18498,0.991408,0.8832979999999999,0.694235
vzttwG7SKZ8.001.npy,0.198293,0.018807,0.0554251,1.16163,1.11668,1.15276,1.0582200000000002,1.3441,1.34556,0.954518,0.788081,0.800471
KJ643kfjqLY.000.npy,0.138371,-0.0563803,0.0666906,1.1866,1.40603,1.18955,1.37506,0.803181,0.797384,1.1733799999999999,1.60008,1.27935
oontew1LiUU.005.npy,0.00657737,0.11423900000000001,0.00805962,1.1185399999999999,1.2479799999999999,1.0999700000000001,1.33839,1.00673,1.01111,0.884525,0.553813,0.702326
SPpox8EGQqU.004.npy,0.10794000000000001,0.027650099999999997,0.00857743,1.14846,1.25247,1.15624,1.2199,1.0370700000000002,1.03997,1.1326,1.3154,0.981107
IV01x2GS61g.001.npy,0.0252375,0.0739584,-0.00396928,1.10924,1.2820799999999999,1.15585,1.17478,0.831729,0.8359139999999999,0.809277,0.519058,0.794994
lShOveDL2dw.003.npy,0.300296,-0.00622071,-0.0425794,1.09641,1.0949,1.09286,1.12385,1.09273,1.08828,0.908375,0.607819,0.863276
Pr-RpZ4gYCM.004.npy,0.140517,0.0663065,0.020477900000000004,0.9887299999999999,1.23885,0.9813350000000001,1.12309,0.727198,0.727394,1.02863,1.02019,0.8793540000000001
ncmnmmmWEpU.002.npy,0.050715699999999996,-0.00442011,0.000462854,1.03314,1.10483,1.02811,1.13168,0.9356909999999999,0.935499,1.15096,1.46136,1.0787200000000001
vzttwG7SKZ8.002.npy,0.186054,0.0146531,0.0888277,1.16269,1.11532,1.1557899999999999,1.05385,1.37333,1.37812,0.962024,0.8236540000000001,0.797621
uMCRfie1lkc.000.npy,-0.07137819999999999,-0.0262185,0.150515,0.976734,1.10619,0.9810049999999999,1.0669600000000001,0.921166,0.920502,0.8649879999999999,0.538391,0.9641129999999999
IV01x2GS61g.004.npy,-0.166215,0.10307000000000001,0.023681099999999997,1.07718,1.20446,1.12032,1.15515,0.8523860000000001,0.864566,0.78715,0.519143,0.7809119999999999
Pr-RpZ4gYCM.005.npy,0.19075,0.109964,0.0300719,1.00708,1.17349,1.0042799999999998,1.1114700000000002,0.760774,0.7614989999999999,1.00501,0.9165700000000001,0.862865
W0Ay5uul8j0.000.npy,-0.0223078,-0.040592800000000005,0.0841779,1.08266,1.34588,1.0903,1.24489,1.09511,1.0681,1.00527,0.8730629999999999,0.8943700000000001
xq0-QVHxp-Q.005.npy,0.12904300000000002,-0.08092739999999998,0.0890177,1.11643,1.16314,1.12665,1.10904,0.8925540000000001,0.877202,0.9612370000000001,0.711503,0.722889
Dhbva5oGE7g.004.npy,-0.0525842,0.024042700000000004,0.11957999999999999,1.0590700000000002,1.0122200000000001,1.06087,1.15716,1.2325700000000002,1.22215,0.9573530000000001,0.7824220000000001,0.8655709999999999
7Y3S4nfQHeo.000.npy,0.0969702,0.0542179,0.0774747,1.0229,1.18551,1.01437,1.14752,0.9593209999999999,0.9446899999999999,0.685387,0.48444499999999996,1.24359
4vdJGgZpj4k.000.npy,0.237697,0.0484787,0.11885599999999999,1.0216100000000001,1.0377100000000001,1.01473,1.00661,0.926693,0.9236979999999999,1.1360299999999999,1.13463,0.8240069999999999
DhqfB9chceo.004.npy,0.110899,0.0593564,0.0168942,1.09958,1.2348,1.1036,1.27462,0.800822,0.806971,0.8845569999999999,0.588389,0.7757109999999999
xqGyF2T3pso.004.npy,0.245542,-0.021301,0.0510339,0.998664,1.06006,0.9802799999999999,0.9752360000000001,0.879675,0.885785,1.0274,1.1559,0.95457
RGuHfwIRKpA.004.npy,-0.0123699,0.0169268,-0.013563200000000001,1.11015,1.3688200000000001,1.08494,1.30285,0.963516,0.949975,0.9521040000000001,0.749512,0.9093200000000001
ZeGT9pSG734.001.npy,0.0874543,0.104163,0.146862,0.8565370000000001,0.8381770000000001,0.83668,0.9600299999999999,0.8970299999999999,0.878025,0.644303,0.5059130000000001,1.13135
_kK9tGN883Y.002.npy,-0.06956319999999999,-0.17360599999999998,0.047703699999999995,0.997236,1.21991,1.0076399999999999,1.16496,1.05053,1.03481,0.879574,0.657511,1.10334
dJlEHhyij5k.002.npy,-0.010832799999999998,0.00595672,-0.0638601,0.9467540000000001,1.11515,0.947642,1.07641,0.9038,0.903861,1.03365,1.0914700000000002,1.1438700000000002
4vdJGgZpj4k.003.npy,0.260839,0.039520599999999996,0.133699,1.07036,1.10264,1.06243,1.05178,1.0734700000000001,1.0732700000000002,1.1543299999999999,1.1520000000000001,0.783048
